,diffuse solar w/m2,direct solar w/m2,dew point temp C,OAH %,OAT C,wind direction from north,wind speed m/s
5/02/2017 6:00,0,0,-10.10231482,44.84166667,0.493981481,175.1666667,0.130386667
5/02/2017 7:00,0,0,-9.056481481,45.55,1.424074074,207.4166667,1.110149333
5/02/2017 8:00,1.947341479,0.628558888,-8.503703704,44.89166667,2.227314815,212.0833333,1.400725333
5/02/2017 9:00,16.64234255,1.237933704,-7.186574074,47.35,2.917592593,238.8333333,1.929722667
5/02/2017 10:00,45.53330848,1.151761378,-5.304166667,53.05833333,3.351851852,254.5,2.600282667
5/02/2017 11:00,78.43688386,1.300877373,-4.425462963,56.44166667,3.411111111,263.9166667,2.387938667
5/02/2017 12:00,113.609071,2.120651303,-3.553703704,59.76666667,3.528240741,272.9166667,2.719493333
5/02/2017 13:00,176.8031801,392.2666454,-2.639814815,58.15833333,4.89212963,250,2.581656
5/02/2017 14:00,182.8201521,395.3008372,-2.467592593,53.49166667,6.275462963,265.25,3.12928
5/02/2017 15:00,179.6820404,103.168997,-2.33287037,52.15,6.785648148,274.75,2.231474667
5/02/2017 16:00,105.6120397,34.0549099,-1.836111111,52.075,7.343518518,264.9166667,2.093637333
5/02/2017 17:00,35.89817043,5.221620331,-1.263425926,52.86666667,7.741203703,272.6666667,2.015405333
5/02/2017 18:00,4.629005767,2.630195278,-0.727777778,54.775,7.798148148,281.3333333,2.980266667
5/02/2017 19:00,0,0,-0.534722222,56.40833333,7.570833333,280.25,2.268728
5/02/2017 20:00,0,0,-0.498148148,57.475,7.336111111,278.6666667,2.704592
5/02/2017 21:00,0,0,-0.678240741,58.74166667,6.827777778,284.25,2.205397333
5/02/2017 22:00,0,0,-0.919444444,61.01666667,6.023611111,296.5,1.359746667
5/02/2017 23:00,0,0,-1.660648148,64.05833333,4.543981482,306.3333333,1.240536
6/02/2017 0:00,0,0,-2.568981481,65.70833333,3.228240741,309.5833333,0.357632
6/02/2017 1:00,0,0,-2.928240741,67.18333333,2.538425926,296.6666667,0.428413333
6/02/2017 2:00,0,0,-2.925925926,69.69166667,2.027314815,283,0.569976
6/02/2017 3:00,0,0,-3.05,72.51666667,1.346759259,241,0.275674667
6/02/2017 4:00,0,0,-3.17037037,75.35833333,0.688425926,224.5,0.357632
6/02/2017 5:00,0,0,-3.292592593,77,0.262962963,210.25,0.175090667
6/02/2017 6:00,0,0,-3.393055556,78.4,-0.088888889,207.3333333,0
6/02/2017 7:00,0,0,-3.459259259,79.46666667,-0.341203704,205.1666667,0.022352
6/02/2017 8:00,8.178093728,66.55130395,-3.297222222,80.7,-0.386574074,197.5,0.022352
6/02/2017 9:00,54.02907236,490.4990738,-2.508796296,77.375,1.006018519,195,0.108034667
6/02/2017 10:00,89.83219148,615.5349209,-1.227314815,69.80833333,3.787962963,206.5,0.257048
6/02/2017 11:00,106.2383588,724.1157742,-0.780092593,64.525,5.368055556,262.75,1.031917333
6/02/2017 12:00,119.7915364,753.93953,-0.25,60.44166667,6.873611111,219.5,1.385824
6/02/2017 13:00,118.6832263,786.5999145,0.517592593,55.58333333,8.921296296,224.5,1.762082667
6/02/2017 14:00,111.3778405,792.5518878,1.206944445,51.425,10.8162037,212.6666667,1.680125333
6/02/2017 15:00,105.2026645,738.3066149,1.901851852,49.25833333,12.2162037,235.75,1.754632
6/02/2017 16:00,79.86276567,707.6384021,2.404166667,47.91666667,13.18657407,231,1.300141333
6/02/2017 17:00,37.58345636,746.9007998,2.537037037,47.75833333,13.38287037,231.4166667,1.579541333
6/02/2017 18:00,8.574429087,14.86643165,2.503703704,51.65,12.15462963,207.75,0.108034667
6/02/2017 19:00,0,0,2.444444445,54.175,11.36203704,143.0833333,0.234696
6/02/2017 20:00,0,0,2.249537037,57.2,10.34398148,150.5833333,0
6/02/2017 21:00,0,0,2.231944444,61.90833333,9.14212963,139.75,0.044704
6/02/2017 22:00,0,0,2.363425926,67.30833333,8.047685185,139,0
6/02/2017 23:00,0,0,3.585185185,72.64166667,8.231944444,154.9166667,0.022352
7/02/2017 0:00,0,0,5.57962963,87.36666667,7.539351852,123.5,0
7/02/2017 1:00,0,0,6.038425926,91.79166667,7.277314815,92.66666667,0
7/02/2017 2:00,0,0,6.081481482,92.1,7.271759259,139.25,0
7/02/2017 3:00,0,0,6.541203704,91.00833333,7.910185185,182.1666667,0
7/02/2017 4:00,0,0,7.148148148,89.4,8.788888889,151.25,0
7/02/2017 5:00,0,0,8.90787037,91.45833333,10.22777778,186.6666667,0.569976
7/02/2017 6:00,0,0,10.86435185,95.80833333,11.49814815,178.25,0.443314667
7/02/2017 7:00,0,0,11.22824074,97.04166667,11.66944444,193.5833333,0.044704
7/02/2017 8:00,1.830138263,0.486736236,11.47453704,97.63333333,11.82361111,151.75,0.130386667
7/02/2017 9:00,12.095159,0.924113579,11.73564815,98.21666667,11.9962963,161.9166667,0.700362667
7/02/2017 10:00,27.44201708,0.353325339,12.1462963,98.25833333,12.40046296,167.0833333,1.113874667
7/02/2017 11:00,74.53745376,1.80643799,12.64166667,96.69166667,13.14166667,184,1.139952
7/02/2017 12:00,127.2232194,4.352297443,13.01898148,92.28333333,14.23981482,191.25,1.098973333
7/02/2017 13:00,156.3568733,27.26822381,12.61203704,84.225,15.25462963,215.4166667,2.410290667
7/02/2017 14:00,209.2853559,54.90009968,12.43703704,75.2,16.83935185,208.0833333,1.888744
7/02/2017 15:00,142.5295858,41.87119806,12.38518519,69.975,17.92592593,200.1666667,1.862666667
7/02/2017 16:00,55.4325973,1.889901374,11.84074074,67.9,17.83703704,214,2.238925333
7/02/2017 17:00,24.43851513,1.713097046,11.26944444,66.15833333,17.64675926,226.4166667,0.905256
7/02/2017 18:00,2.597065222,0.745888487,11.81018519,77.35833333,15.76712963,231.4166667,2.749296
7/02/2017 19:00,0,0,12.2537037,85.16666667,14.72777778,238.4166667,2.644986667
7/02/2017 20:00,0,0,12.44953704,89.43333333,14.14907407,214.8333333,2.387938667
7/02/2017 21:00,0,0,12.13333333,84.83333333,14.64074074,227.5833333,3.118104
7/02/2017 22:00,0,0,12.22407407,85.34166667,14.64490741,222.5,2.723218667
7/02/2017 23:00,0,0,12.34259259,92.49166667,13.52314815,224.9166667,2.075010667
8/02/2017 0:00,0,0,12.34074074,92.18333333,13.56990741,232.75,1.847765333
8/02/2017 1:00,0,0,12.00972222,88.85,13.80185185,236.3333333,2.391664
8/02/2017 2:00,0,0,11.68055556,86.78333333,13.82916667,233.5833333,2.265002667
8/02/2017 3:00,0,0,10.96157407,83.675,13.66898148,257.3333333,3.166533333
8/02/2017 4:00,0,0,8.84537037,77.55833333,12.65138889,281.5833333,3.058498667
8/02/2017 5:00,0,0,8.334722222,77.925,12.05555556,281.1666667,3.084576
8/02/2017 6:00,0,0,7.289351852,75.775,11.4,284.9166667,3.207512
8/02/2017 7:00,0,0,6.318981482,74.15833333,10.72268519,285.25,2.015405333
8/02/2017 8:00,2.417595195,0.694242117,5.866203704,77.65,9.584722222,301.5833333,1.497584
8/02/2017 9:00,23.31352275,3.106040227,4.458333333,85.95,6.633333333,316.5833333,1.337394667
8/02/2017 10:00,55.50766289,2.45682957,3.527314815,84.00833333,6.019444445,311.3333333,0.584877333
8/02/2017 11:00,95.35974187,2.78648106,3.236574074,82.575,5.97037037,279.0833333,0.78232
8/02/2017 12:00,95.67705676,0.901730719,3.189351852,83.14166667,5.823148148,309.4166667,1.199557333
8/02/2017 13:00,110.4837816,1.18131396,2.790740741,83.63333333,5.333333333,330.25,1.989328
8/02/2017 14:00,90.83426958,0.972226549,2.404166667,81.66666667,5.279166667,308.8333333,1.553464
8/02/2017 15:00,121.1736261,5.711467849,2.207407407,78.06666667,5.727314815,314.4166667,1.300141333
8/02/2017 16:00,74.2718467,5.232542017,1.825462963,76.38333333,5.645833333,304.4166667,1.240536
8/02/2017 17:00,34.25027224,10.50650529,1.361111111,77.69166667,4.925,123.5,1.262888
8/02/2017 18:00,3.490065136,1.042608179,1.312962963,82.94166667,3.950462963,86.16666667,0.823298667
8/02/2017 19:00,0,0,1.186574074,89.55833333,2.733796296,210.1666667,1.598168
8/02/2017 20:00,0,0,0.781481481,93.61666667,1.701388889,206.6666667,1.199557333
8/02/2017 21:00,0,0,0.647685185,94.075,1.5,176,0.905256
8/02/2017 22:00,0,0,-0.158796296,95.18333333,0.525462963,166.5,0.506645333
8/02/2017 23:00,0,0,-0.482407407,97.65833333,-0.151388889,225.8333333,0.067056
9/02/2017 0:00,0,0,-0.930555556,99.10833333,-0.800925926,308.1666667,0.104309333
9/02/2017 1:00,0,0,-1.302314815,99.7,-1.254166667,299.1666667,0
9/02/2017 2:00,0,0,-1.990277778,99.56666667,-1.923611111,345.5,0
9/02/2017 3:00,0,0,-2.52962963,99.35,-2.433333333,319.4166667,0
9/02/2017 4:00,0,0,-3.043055556,98.475,-2.82962963,310,0
9/02/2017 5:00,0,0,-3.45787037,97.4,-3.094444445,304.4166667,0
9/02/2017 6:00,0,0,-4.360648148,95.24166667,-3.7,298.0833333,2.01168
9/02/2017 7:00,0,0,-5.559259259,91.675,-4.399074074,300.5833333,1.62052
9/02/2017 8:00,0.80353061,0.263742148,-6.47962963,85.725,-4.445370371,304.5,1.009565333
9/02/2017 9:00,7.354335339,0.38713869,-6.29537037,86.85,-4.427777778,297.75,1.069170667
9/02/2017 10:00,14.26292143,0.140715296,-6.221296296,85.475,-4.141666667,299,1.154853333
9/02/2017 11:00,30.41370308,0.101593703,-6.316203704,82.66666667,-3.794444445,295.25,1.721104
9/02/2017 12:00,40.64652288,0.078143429,-6.619444444,80.925,-3.821296297,292.75,2.305981333
9/02/2017 13:00,54.50178114,0.206472196,-7.893055556,77.5,-4.549074074,302.1666667,3.710432
9/02/2017 14:00,58.67768197,0.409659026,-8.966203704,69.3,-4.147222222,295.5,3.293194667
9/02/2017 15:00,65.9423431,1.764527304,-10.03796296,64.05833333,-4.253240741,287.1666667,4.094141333
9/02/2017 16:00,42.99966169,1.288711658,-9.593055555,69.5,-4.861111111,298.0833333,3.375152
9/02/2017 17:00,13.02638818,0.705876065,-8.702314815,80.15,-5.81712963,288.0833333,3.207512
9/02/2017 18:00,3.372865234,1.294383214,-9.603703704,75.71666667,-6.005555555,282.9166667,3.397504
9/02/2017 19:00,0,0,-11.03148148,70.21666667,-6.502777778,284.3333333,4.235704
9/02/2017 20:00,0,0,-11.54259259,68.64166667,-6.738425926,279.3333333,4.131394667
9/02/2017 21:00,0,0,-11.92268519,67.38333333,-6.89537037,280.4166667,3.088301333
9/02/2017 22:00,0,0,-11.64861111,69.56666667,-7.023148148,282.3333333,2.96164
9/02/2017 23:00,0,0,-11.78260582,69.14642929,-7.083399417,273.8928579,1.997843067
10/02/2017 0:00,0,0,-11.65165345,70.1202375,-7.126322778,271.8571421,2.435303629
10/02/2017 1:00,0,0,-10.95231482,74.36666667,-7.164351852,271.9166667,2.12344
10/02/2017 2:00,0,0,-11.26574074,73.15,-7.273148148,273.9166667,3.077125333
10/02/2017 3:00,0,0,-12.02083333,69.70833333,-7.4375,274,2.704592
10/02/2017 4:00,0,0,-12.09814815,70.2,-7.60787037,281.6666667,3.229864
10/02/2017 5:00,0,0,-12.05740741,72.05,-7.896759259,275,2.577930667
10/02/2017 6:00,0,0,-11.81805556,74.80833333,-8.133333333,279.5,1.888744
10/02/2017 7:00,0,0,-12.07175926,75.96666667,-8.590277778,241.75,1.672674667
10/02/2017 8:00,8.500066467,189.3318053,-12.06666667,77.18333333,-8.788425926,226.4166667,0.94996
10/02/2017 9:00,44.35362176,630.2613681,-11.87638889,75.15,-8.248148148,233.4166667,1.389549333
10/02/2017 10:00,86.5571659,674.2884412,-11.02175926,69.80833333,-6.410185185,217.5,0.886629333
10/02/2017 11:00,105.412062,751.7955736,-10.88472222,63.55,-5.039351852,185.8333333,0.756242667
10/02/2017 12:00,197.4410008,444.531559,-10.82777778,61.86666667,-4.629166667,181.75,1.594442667
10/02/2017 13:00,239.9776028,256.5600591,-10.02685185,63.69166667,-4.172222222,174,1.702477333
10/02/2017 14:00,213.4922757,49.12721027,-10.00231481,63.65833333,-4.138425926,168.9166667,1.84404
10/02/2017 15:00,75.21526751,0.829271945,-9.55462963,65.16666667,-3.981481482,166,1.192106667
10/02/2017 16:00,87.030566,6.734193921,-9.151388889,66.45,-3.816666667,153.6666667,1.467781333
10/02/2017 17:00,62.04845179,30.61054051,-8.928240741,64.275,-3.140740741,147.0833333,0.651933333
10/02/2017 18:00,12.44731216,26.41727944,-8.548148148,64.46666667,-2.781481481,133.8333333,0.044704
10/02/2017 19:00,0,0,-8.240740741,64.24166667,-2.411574074,133.6666667,0
10/02/2017 20:00,0,0,-7.904166667,64.46666667,-2.106944444,152.5833333,0
10/02/2017 21:00,0,0,-7.759722222,60.95,-1.190277778,166.6666667,0.022352
10/02/2017 22:00,0,0,-7.143055556,57.78333333,0.190740741,193.5833333,0.044704
10/02/2017 23:00,0,0,-6.501388889,56.06666667,1.288888889,191.1666667,0.044704
11/02/2017 0:00,0,0,-5.468055556,56.76666667,2.219444444,200.9166667,0.655658667
11/02/2017 1:00,0,0,-4.421296296,57.3,3.201388889,181,0.275674667
11/02/2017 2:00,0,0,-3.62962963,58.50833333,3.747222222,167.0833333,0.171365333
11/02/2017 3:00,0,0,-2.737962963,59.33333333,4.494907407,171.3333333,0.2794
11/02/2017 4:00,0,0,-1.868981482,61.175,4.980555556,141.75,0.044704
11/02/2017 5:00,0,0,-0.983333333,60.59166667,6.063425926,152.6666667,0.044704
11/02/2017 6:00,0,0,-0.678240741,59.08333333,6.74212963,202.3333333,0.230970667
11/02/2017 7:00,0,0,-0.375462963,59.54166667,6.955092593,225.5,0.633306667
11/02/2017 8:00,9.355392233,15.13601283,-0.044444444,60.39166667,7.097222222,215.1666667,0.298026667
11/02/2017 9:00,65.8520027,41.7896098,0.500462963,60.51666667,7.643518519,212.1666667,0.406061333
11/02/2017 10:00,136.5640145,59.98592842,1.276388889,59.39166667,8.743981481,219.4166667,0.398610667
11/02/2017 11:00,171.4212147,290.0053897,2.288425926,58.04166667,10.1625,232.5,1.322493333
11/02/2017 12:00,229.4469941,279.7611125,3.515277778,57.675,11.5625,238.1666667,2.071285333
11/02/2017 13:00,219.8369508,403.0891481,4.410185185,58.44166667,12.31759259,267.6666667,2.197946667
11/02/2017 14:00,225.6916152,326.8843589,4.958796296,59.175,12.71111111,273.5833333,2.164418667
11/02/2017 15:00,180.0434634,325.6976024,5.431481482,59.38333333,13.1625,267.1666667,1.784434667
11/02/2017 16:00,126.9127533,386.3302934,5.982407407,58.95,13.85787037,248.0833333,1.534837333
11/02/2017 17:00,76.43943823,85.6381894,6.151388889,61.61666667,13.35972222,197.5,0.651933333
11/02/2017 18:00,14.37669235,37.19384999,6.118055556,64.28333333,12.67824074,186.5833333,0.108034667
11/02/2017 19:00,0,0,6.2,66.64166667,12.21111111,154.0833333,0.126661333
11/02/2017 20:00,0,0,6.344444444,68.61666667,11.92083334,155.4166667,0.063330667
11/02/2017 21:00,0,0,6.291203704,73.775,10.77407408,166.3333333,0.022352
11/02/2017 22:00,0,0,6.393055556,77.18333333,10.19861111,89,0
11/02/2017 23:00,0,0,6.238425926,78.79166667,9.735648148,67,0
12/02/2017 0:00,0,0,6.656481482,83.73333333,9.262962963,67,0
12/02/2017 1:00,0,0,6.854166667,86.44166667,8.986574074,56.5,0.104309333
12/02/2017 2:00,0,0,6.433796296,85.975,8.638425926,53.66666667,0.152738667
12/02/2017 3:00,0,0,6.394907408,86.81666667,8.455555556,45.33333333,0.022352
12/02/2017 4:00,0,0,6.849074074,91.175,8.196296296,29.16666667,0
12/02/2017 5:00,0,0,7.513425926,94.80833333,8.289351852,97.08333333,0
12/02/2017 6:00,0,0,8.107407407,96.51666667,8.621296296,46.16666667,0.022352
12/02/2017 7:00,0,0,9.324074074,97.925,9.625462963,168.6666667,0
12/02/2017 8:00,2.102696766,0.447005633,10.0787037,98.85,10.23935185,210.75,0.197442667
12/02/2017 9:00,20.15894601,1.061005738,12.08703704,99.28333333,12.18194444,210.6666667,0.923882667
12/02/2017 10:00,40.12492949,1.014517358,13.59537037,98.9,13.74953704,233.4166667,1.780709333
12/02/2017 11:00,48.92306352,0.261974771,13.88425926,97.66666667,14.23240741,273.5833333,2.153242667
12/02/2017 12:00,121.0722155,15.18177359,12.19537037,95.675,12.85555556,282.5,3.878072
12/02/2017 13:00,142.4413443,6.035275163,8.919907407,92.54166667,10.06157407,285.3333333,4.377266667
12/02/2017 14:00,41.04914803,0.071643625,6.903240741,92,8.118981481,282.5833333,3.818466667
12/02/2017 15:00,162.367847,86.00095061,6.899074074,88.10833333,8.751851852,285.0833333,2.555578667
12/02/2017 16:00,123.1568792,40.00344678,6.307407408,80.25833333,9.545833333,286.8333333,3.546517333
12/02/2017 17:00,42.00043671,8.627778623,4.079166667,73.975,8.441203704,285.4166667,5.088805333
12/02/2017 18:00,2.768542858,0.585113268,3.784722222,75.55,7.827314815,278.3333333,4.485301333
12/02/2017 19:00,0,0,3.964351852,77.29166667,7.684722222,282.5833333,2.831253333
12/02/2017 20:00,0,0,3.786111111,82.925,6.485185185,278.8333333,3.982381333
12/02/2017 21:00,0,0,-1.516203704,62.13333333,5.143981481,285.8333333,6.336792
12/02/2017 22:00,0,0,-3.39537037,56.86666667,4.406944445,285.6666667,6.042490667
12/02/2017 23:00,0,0,-5.052777778,53.775,3.427777778,288.75,6.023864
13/02/2017 0:00,0,0,-4.816666667,57.19166667,2.810185185,285.75,5.014298667
13/02/2017 1:00,0,0,-3.606481481,70.675,1.278703704,297.1666667,4.153746667
13/02/2017 2:00,0,0,-4.161111111,69.79166667,0.770833333,297.25,4.090416
13/02/2017 3:00,0,0,-5.016203704,66.50833333,0.518055556,296,3.274568
13/02/2017 4:00,0,0,-3.138888889,84.60833333,-0.864814815,296.0833333,2.685965333
13/02/2017 5:00,0,0,-2.934722222,84.675,-0.674074074,295,2.387938667
13/02/2017 6:00,0,0,-4.056018519,80.075,-1.038888889,297.25,2.84988
13/02/2017 7:00,0,0,-5.028240741,72.98333333,-0.793518518,295.3333333,2.794
13/02/2017 8:00,4.157387512,1.118649397,-5.156481482,71.1,-0.568055556,296.6666667,2.618909333
13/02/2017 9:00,39.1059431,4.958176239,-5.010648148,70.85,-0.368981481,288.6666667,2.916936
13/02/2017 10:00,61.01307796,1.899726993,-4.850462963,70.63333333,-0.160648148,296,2.238925333
13/02/2017 11:00,171.61996,26.75134063,-5.415277778,64.40833333,0.528240741,291.6666667,2.767922667
13/02/2017 12:00,244.7698343,89.74845701,-5.365277778,61.28333333,1.262037037,291.3333333,3.062224
13/02/2017 13:00,164.8739476,683.7441166,-4.830092593,58.3,2.530092593,283.25,3.211237333
13/02/2017 14:00,100.8861029,936.9778185,-4.811111111,54.35833333,3.531481481,292.5,3.397504
13/02/2017 15:00,92.17847674,863.9388065,-4.414351852,53.25833333,4.247222222,297.5,2.704592
13/02/2017 16:00,71.43956806,803.3023667,-4.424074074,52.55,4.426388889,291.4166667,2.957914667
13/02/2017 17:00,45.57568596,722.934724,-4.468981482,52.69166667,4.338425926,286.3333333,3.01752
13/02/2017 18:00,12.67542511,316.410208,-4.728240741,54.59166667,3.560648148,291.0833333,2.540677333
13/02/2017 19:00,0,0,-4.666666667,56.525,3.133333333,292.5833333,1.549738667
13/02/2017 20:00,0,0,-4.645833333,58.2,2.743981482,296.4166667,1.490133333
13/02/2017 21:00,0,0,-4.728240741,59.99166667,2.230555556,293.5833333,1.091522667
13/02/2017 22:00,0,0,-4.99537037,62.425,1.401851852,237,0.484293333
13/02/2017 23:00,0,0,-4.583333333,69.125,0.418055556,10,0
14/02/2017 0:00,0,0,-4.58287037,70.925,0.061574074,30.33333333,0
14/02/2017 1:00,0,0,-5.066203704,69.33333333,-0.130555556,111,0
14/02/2017 2:00,0,0,-4.841203704,71.1,-0.241666667,111,0
14/02/2017 3:00,0,0,-5.038425926,69.96666667,-0.225462963,146.75,0.067056
14/02/2017 4:00,0,0,-5.101388889,68.65833333,-0.033333333,189.3333333,0
14/02/2017 5:00,0,0,-5.027777778,70.79166667,-0.373611111,181.3333333,0
14/02/2017 6:00,0,0,-4.901388889,70.28333333,-0.146759259,157,0.257048
14/02/2017 7:00,0,0,-4.800462963,69.80833333,0.05,147.9166667,0.696637333
14/02/2017 8:00,11.13820776,11.46370363,-4.547222222,70.55,0.17037037,152.25,0.931333333
14/02/2017 9:00,77.46094195,58.87512197,-4.099074074,69.04166667,0.938425926,150.5833333,0.78232
14/02/2017 10:00,130.9767831,46.64020805,-3.778703704,64.74166667,2.170833333,161.75,0.953685333
14/02/2017 11:00,139.1966056,546.8345651,-2.888888889,58.36666667,4.578703704,206.75,2.127165333
14/02/2017 12:00,106.4754544,843.6474478,-2.385185185,53.425,6.391666667,246.0833333,3.021245333
14/02/2017 13:00,109.065738,855.9136994,-2.321296296,50.1,7.386574074,252,3.248490667
14/02/2017 14:00,108.7720332,837.07443,-1.534722222,50.425,8.143055555,238.75,3.483186667
14/02/2017 15:00,104.9367892,780.9505607,-1.477314815,46.13333333,9.525925926,258.5833333,2.723218667
14/02/2017 16:00,106.8571188,610.5548964,-1.700925926,44.7,9.743055555,256.4166667,2.939288
14/02/2017 17:00,64.14017564,545.8881704,-1.339351852,46.625,9.511111111,236.8333333,3.192610667
14/02/2017 18:00,11.4450044,344.6791298,-1.582407407,47.76666667,8.892592593,234.6666667,2.201672
14/02/2017 19:00,0,0,-0.544444444,55.15833333,7.901851852,208.9166667,1.344845333
14/02/2017 20:00,0,0,-0.155555556,59.83333333,7.11712963,209.6666667,1.654048
14/02/2017 21:00,0,0,-0.860648148,59.475,6.454166667,211.6666667,1.709928
14/02/2017 22:00,0,0,-1.358796296,59.44166667,5.931944444,222.5833333,1.411901333
14/02/2017 23:00,0,0,-1.427314815,60.225,5.671759259,224.8333333,1.743456
15/02/2017 0:00,0,0,-1.018518519,61.875,5.716666667,226.1666667,1.605618667
15/02/2017 1:00,0,0,-0.644907407,62.64166667,5.932407407,226.4166667,1.56464
15/02/2017 2:00,0,0,-0.452314815,62.76666667,6.106481482,230.0833333,1.650322667
15/02/2017 3:00,0,0,-0.257407407,62.71666667,6.322685186,241.5833333,1.966976
15/02/2017 4:00,0,0,-0.258796296,64.08333333,6.009259259,247.5833333,2.201672
15/02/2017 5:00,0,0,-0.20462963,66.13333333,5.612962963,276.0833333,2.305981333
