,diffuse solar w/m2,direct solar w/m2,OAH %,OAT C,Mull SWT C,Heat Mode
16/01/2017 3:00,0,0,81.23333333,-1.249074074,38.6033842133,1
16/01/2017 4:00,0,0,82.69166667,-1.974537037,39.0562279158,1
16/01/2017 5:00,0,0,83.05,-2.3,39.6094040292,1
16/01/2017 6:00,0,0,83.30833333,-2.619907408,40.0029479625,1
16/01/2017 7:00,0,0,83.50833333,-2.700462963,40.443846945,1
16/01/2017 8:00,0,0,82.53333333,-2.468981482,60.3822294433,1
16/01/2017 9:00,24.60342911,9.623400488,81.30833333,-1.828240741,65.7467524992,1
16/01/2017 10:00,60.88715932,6.664038203,77.99166667,-1.027314815,54.7511838425,1
16/01/2017 11:00,117.5728089,16.69851574,73.65,0.411111111,41.9125029175,1
16/01/2017 12:00,157.4966513,25.18578379,70.43333333,2.265277778,40.0690585167,1
16/01/2017 13:00,122.3044919,7.176595897,69.28333333,3.178703704,37.8846958533,1
16/01/2017 14:00,104.9364304,5.501580788,69.8,3.625925926,37.2464642608,1
16/01/2017 15:00,83.30441762,4.64212337,70.475,4.025462963,36.9241626575,1
16/01/2017 16:00,42.15857242,2.804161025,75.68333333,3.968518519,36.9976277683,1
16/01/2017 17:00,15.61349378,3.348684737,84.33333333,3.544444445,43.4091791483,1
16/01/2017 18:00,0,0,84.825,3.688888889,39.8296864333,1
16/01/2017 19:00,0,0,84.75,3.951851852,39.3559368,1
16/01/2017 20:00,0,0,86.73333333,3.968981482,40.0964389817,1
16/01/2017 21:00,0,0,88.31666667,4.071759259,31.5020868325,1
16/01/2017 22:00,0,0,89.675,3.940277778,32.098956495,1
16/01/2017 23:00,0,0,89.51666667,4.318518519,32.9669308233,1
17/01/2017 0:00,0,0,88.60833333,4.52962963,33.5087948325,1
17/01/2017 1:00,0,0,88.91666667,4.599074074,33.9492569433,1
17/01/2017 2:00,0,0,89.8,4.697222222,34.1004298783,1
17/01/2017 3:00,0,0,90.44166667,4.839351852,33.9375488292,1
17/01/2017 4:00,0,0,93.225,4.589814815,34.512973895,1
17/01/2017 5:00,0,0,95.86666667,4.851851852,35.1672652542,1
17/01/2017 6:00,0,0,97.04166667,5.85462963,35.1957717458,1
17/01/2017 7:00,0,0,97.59166667,6.473148148,35.3058464075,1
17/01/2017 8:00,0.119496808,0.074500262,98.125,7.928703704,55.1335536125,1
17/01/2017 9:00,6.728658182,0.666262326,97.525,9.919444444,47.36765773,1
17/01/2017 10:00,36.45374624,3.118783382,97.18333333,11.2412037,32.38324474,1
17/01/2017 11:00,133.3310468,81.28486431,95.275,13.11203704,30.7473766533,1
17/01/2017 12:00,151.3421243,31.41115276,91.725,14.36064815,26.3523195792,0.5833333333
17/01/2017 13:00,141.7805361,52.37395048,89.15833333,15.1787037,25.34704288,0
17/01/2017 14:00,98.12929077,311.0380746,84.61666667,16.37083333,24.9312433475,0
17/01/2017 15:00,100.8791024,187.791385,80.075,16.81157408,24.3797873983,0
17/01/2017 16:00,63.2855913,300.5540436,78.95833333,16.79953704,23.85709189,0
17/01/2017 17:00,18.50719795,6.054832669,82.50833333,15.90648148,23.5584699075,0
17/01/2017 18:00,0,0,87.125,14.95972222,23.4269976858,0
17/01/2017 19:00,0,0,90.64166667,13.675,23.2400926492,0
17/01/2017 20:00,0,0,91.35833333,13.43425926,23.089878005,0
17/01/2017 21:00,0,0,89.44166667,13.01574074,22.9592627683,0
17/01/2017 22:00,0,0,82.575,12.92268519,22.8809944675,0
17/01/2017 23:00,0,0,81.39166667,12.48148148,26.8830020792,0.4166666667
18/01/2017 0:00,0,0,82.54166667,11.7212963,30.815229945,1
18/01/2017 1:00,0,0,81.04166667,10.80787037,30.9092740458,1
18/01/2017 2:00,0,0,80.66666667,10.12453704,30.9378521308,1
18/01/2017 3:00,0,0,82.1,9.590740741,31.0932127358,1
18/01/2017 4:00,0,0,84.975,8.895370371,31.10902132,1
18/01/2017 5:00,0,0,86.925,8.426851852,31.5160465142,1
18/01/2017 6:00,0,0,94.45833333,7.396296296,31.783315305,1
18/01/2017 7:00,0,0,96.30833333,6.773148148,32.2820615008,1
18/01/2017 8:00,0.560060314,0.510648114,93.86666667,6.002314815,56.2326896292,1
18/01/2017 9:00,21.81893387,43.36664854,91.49166667,5.605555556,38.26173487,1
18/01/2017 10:00,76.07772962,15.8988313,87.425,5.714814815,35.2190242958,1
18/01/2017 11:00,63.85899904,3.778066635,85.525,5.50462963,35.0956742217,1
18/01/2017 12:00,96.51590144,7.863819289,85.53333333,5.163888889,35.0134317,1
18/01/2017 13:00,91.08642584,2.101974072,85.8,4.862962963,35.8594107583,1
18/01/2017 14:00,61.47882205,0.594414261,86.03333333,4.689814815,36.3361175917,1
18/01/2017 15:00,46.39117691,0.716037995,84.69166667,4.752777778,36.6828379258,1
18/01/2017 16:00,41.47899458,2.408827145,83.5,4.747222222,36.7902371075,1
18/01/2017 17:00,22.20561177,8.11891789,83.675,4.631944444,36.4024785825,1
18/01/2017 18:00,0,0,83.04166667,4.802777778,36.9504786667,1
18/01/2017 19:00,0,0,84.29166667,4.748611111,37.1770842408,1
18/01/2017 20:00,0,0,86.1,4.516666667,46.5608883342,1
18/01/2017 21:00,0,0,88.06666667,4.390740741,36.6650648517,1
18/01/2017 22:00,0,0,89.25833333,4.278703704,30.0286006575,1
18/01/2017 23:00,0,0,90.525,4.231944444,31.775642135,1
19/01/2017 0:00,0,0,92.69166667,3.905555556,32.7863824117,1
19/01/2017 1:00,0,0,91.18333333,3.947222222,33.556667635,1
19/01/2017 2:00,0,0,91.01666667,3.826851852,33.9596278933,1
19/01/2017 3:00,0,0,91.54166667,3.716203704,34.1219502092,1
19/01/2017 4:00,0,0,91.51666667,3.635185185,34.4505761533,1
19/01/2017 5:00,0,0,90.125,3.811111111,34.8539398942,1
19/01/2017 6:00,0,0,90.1,3.785185185,35.0016889483,1
19/01/2017 7:00,0,0,90.36666667,3.741666667,35.2966210475,1
19/01/2017 8:00,0.284081527,0.149424498,89.96666667,3.750462963,57.7708709267,1
19/01/2017 9:00,10.89050376,1.272647055,89.2,3.910185185,50.5065939342,1
19/01/2017 10:00,27.63745472,0.723823919,89.04166667,4.036574074,36.7865935267,1
19/01/2017 11:00,59.25618243,1.116744706,88.05833333,4.268981482,36.9669513467,1
19/01/2017 12:00,92.28083635,2.169146267,86.775,4.574074074,35.7747194442,1
19/01/2017 13:00,125.4072389,5.317300911,83.79166667,5.243518519,34.8252902217,1
19/01/2017 14:00,160.4486901,24.37640044,82.73333333,5.510648148,34.2617168608,1
19/01/2017 15:00,160.9267102,164.394954,79.34166667,6.366666667,32.4440405692,1
19/01/2017 16:00,98.10363775,67.08012941,79.70833333,6.031481481,27.2122796308,1
19/01/2017 17:00,44.47686333,157.8835279,79.45,6.090740741,32.2788733975,1
19/01/2017 18:00,0,0,82.475,5.25462963,33.5733934358,1
19/01/2017 19:00,0,0,86.45833333,4.291666667,35.8616588975,1
19/01/2017 20:00,0,0,89.21666667,3.586574074,37.5065423767,1
19/01/2017 21:00,0,0,90.55833333,3.260185185,31.7231502825,1
19/01/2017 22:00,0,0,91.475,2.831018518,32.6119423108,1
19/01/2017 23:00,0,0,92.26666667,2.375462963,33.5389574442,1
20/01/2017 0:00,0,0,93.375,2.086111111,34.35996519,1
20/01/2017 1:00,0,0,93.34166667,2.204166667,34.9846303425,1
20/01/2017 2:00,0,0,93.025,2.150462963,35.403742995,1
20/01/2017 3:00,0,0,93.06666667,2.076851852,35.4434961108,1
20/01/2017 4:00,0,0,92.65833333,2.313425926,35.7369030292,1
20/01/2017 5:00,0,0,91.75,2.623148148,35.9459278142,1
20/01/2017 6:00,0,0,91.39166667,2.980555556,36.0389123292,1
20/01/2017 7:00,0,0,92.14166667,3.518055555,36.2648907075,1
20/01/2017 8:00,0.110219213,0.064864364,94.09166667,3.870833334,57.6695452758,1
20/01/2017 9:00,9.780337982,1.049097678,96.41666667,4.805092593,57.1323934725,1
20/01/2017 10:00,23.7408466,0.53970909,97.09166667,6.408796296,36.8741000292,1
20/01/2017 11:00,51.40085578,0.732544391,97.30833333,7.297222222,35.2114745192,1
20/01/2017 12:00,105.7720731,3.597504522,96.58333333,8.928703704,34.1216453742,1
20/01/2017 13:00,133.0100767,10.05784578,94.88333333,10.75787037,33.1387214725,1
20/01/2017 14:00,88.96516701,2.755065206,93.00833333,12.48657407,32.047344195,1
20/01/2017 15:00,81.25218022,7.559082619,90.06666667,13.27731481,29.6875464675,1
20/01/2017 16:00,71.68425452,15.02591777,87.89166667,13.79583333,25.4126502175,1
20/01/2017 17:00,32.25974256,20.00738308,85.8,13.97037037,24.244077315,0.0833333333
20/01/2017 18:00,0,0,86.80833333,13.61481481,24.0477483425,0
20/01/2017 19:00,0,0,87.18333333,13.46805555,23.8604791792,0
20/01/2017 20:00,0,0,88.19166667,13.23240741,23.5069349592,0
20/01/2017 21:00,0,0,89.74166667,12.93888889,23.3308867875,0
20/01/2017 22:00,0,0,90.73333333,12.50601852,27.1168435183,0.4166666667
20/01/2017 23:00,0,0,92.09166667,12.05324074,30.7128179808,1
21/01/2017 0:00,0,0,93.125,11.70972222,30.6040120375,1
21/01/2017 1:00,0,0,94.95,10.5375,30.4212944533,1
21/01/2017 2:00,0,0,96.575,8.934722222,31.0224766158,1
21/01/2017 3:00,0,0,97.63333333,8.44537037,31.4072962675,1
21/01/2017 4:00,0,0,98.2,7.254166667,31.6822083925,1
21/01/2017 5:00,0,0,98.75833333,7.119907408,32.0660006433,1
21/01/2017 6:00,0,0,98.85833333,7.556481481,32.2306068758,1
21/01/2017 7:00,0,0,98.98333333,7.310185185,32.2141249058,1
21/01/2017 8:00,0.618488638,0.483856112,99.125,7.606481481,32.2718844492,1
21/01/2017 9:00,40.48846369,196.5099136,98.66666667,8.471759259,50.5394260642,1
21/01/2017 10:00,82.15280718,544.6761348,93.175,11.50416667,33.6882686758,1
21/01/2017 11:00,103.4414714,654.1014728,81.1,14.86388889,27.60044421,0.5833333333
21/01/2017 12:00,121.8110286,669.5821663,75.775,16.21759259,26.5533937642,0
